timestamp,emg_ch1,emg_ch2,emg_ch3,emg_ch4,emg_ch5,emg_ch6,emg_ch7,emg_ch8,unity_val0,unity_val1,unity_val2,unity_val3,unity_val4,unity_val5,unity_val6,unity_val7,unity_val8,unity_val9,unity_val10,unity_val11,unity_val12,unity_val13,unity_val14,unity_val15,unity_val16,unity_val17,unity_val18,unity_val19,unity_val20,unity_val21,unity_val22,unity_val23,unity_val24,unity_val25,unity_val26,unity_val27,unity_val28,unity_val29,unity_val30,unity_val31,unity_val32,unity_val33,unity_val34,unity_val35,unity_val36,unity_val37,unity_val38,unity_val39,unity_val40,unity_val41,unity_val42,unity_val43,unity_val44,unity_val45,unity_val46,unity_val47,unity_val48,unity_val49,unity_val50,unity_val51,unity_val52,unity_val53,unity_val54,unity_val55,unity_val56,unity_val57,unity_val58,unity_val59,unity_val60,unity_val61,unity_val62,unity_val63,unity_val64,unity_val65,unity_val66,unity_val67,unity_val68,unity_val69,unity_val70,unity_val71,unity_val72,unity_val73,unity_val74,unity_val75,unity_val76,unity_val77
1769622082.553554,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.5121,nan,nan,10.8995,nan,nan,8.6475,nan,nan,nan,nan,nan,nan,nan,nan,13.9457,nan,nan,8.4019,nan,nan,6.0348,nan,nan,nan,nan,nan,nan,nan,nan,13.8734,nan,nan,9.6776,nan,nan,6.2943,nan,nan,nan,nan,nan,nan,nan,nan,16.731,nan,nan,6.9979,nan,nan,7.4756,nan,nan,nan,nan,nan,26.9493,nan,nan,13.1128,nan,nan,nan,nan,nan,nan,nan,nan
1769622082.6542814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.6395,nan,nan,17.5333,nan,nan,11.061,nan,nan,nan,nan,nan,nan,nan,nan,13.1725,nan,nan,14.2115,nan,nan,8.757,nan,nan,nan,nan,nan,nan,nan,nan,13.6446,nan,nan,12.5518,nan,nan,13.6952,nan,nan,nan,nan,nan,nan,nan,nan,15.9303,nan,nan,5.8924,nan,nan,22.6961,nan,nan,nan,nan,nan,26.9404,nan,nan,12.3601,nan,nan,nan,nan,nan,nan,nan,nan
1769622082.7359738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.9852,nan,nan,31.8476,nan,nan,19.885,nan,nan,nan,nan,nan,nan,nan,nan,13.3939,nan,nan,32.0624,nan,nan,17.7053,nan,nan,nan,nan,nan,nan,nan,nan,11.9463,nan,nan,30.0952,nan,nan,27.0539,nan,nan,nan,nan,nan,nan,nan,nan,14.4316,nan,nan,23.0703,nan,nan,30.728,nan,nan,nan,nan,nan,27.8485,nan,nan,10.2675,nan,nan,nan,nan,nan,nan,nan,nan
1769622082.8274941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0714,nan,nan,45.7443,nan,nan,26.2787,nan,nan,nan,nan,nan,nan,nan,nan,13.7646,nan,nan,47.6207,nan,nan,24.3419,nan,nan,nan,nan,nan,nan,nan,nan,10.6985,nan,nan,44.5496,nan,nan,37.8384,nan,nan,nan,nan,nan,nan,nan,nan,13.5811,nan,nan,37.0332,nan,nan,37.2742,nan,nan,nan,nan,nan,29.1776,nan,nan,10.7352,nan,nan,nan,nan,nan,nan,nan,nan
1769622082.9338214,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.413,nan,nan,55.487,nan,nan,33.3565,nan,nan,nan,nan,nan,nan,nan,nan,14.0478,nan,nan,59.5178,nan,nan,30.9363,nan,nan,nan,nan,nan,nan,nan,nan,9.7275,nan,nan,56.1207,nan,nan,47.906,nan,nan,nan,nan,nan,nan,nan,nan,13.7501,nan,nan,48.1488,nan,nan,46.0539,nan,nan,nan,nan,nan,30.2075,nan,nan,11.9379,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.0275466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.4867,nan,nan,63.9523,nan,nan,38.3542,nan,nan,nan,nan,nan,nan,nan,nan,14.2959,nan,nan,68.4132,nan,nan,36.5725,nan,nan,nan,nan,nan,nan,nan,nan,9.0663,nan,nan,63.6984,nan,nan,56.754,nan,nan,nan,nan,nan,nan,nan,nan,13.6174,nan,nan,55.2121,nan,nan,53.3162,nan,nan,nan,nan,nan,31.5743,nan,nan,13.2311,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.112947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.8551,nan,nan,67.2499,nan,nan,41.5335,nan,nan,nan,nan,nan,nan,nan,nan,14.3888,nan,nan,73.0178,nan,nan,39.2606,nan,nan,nan,nan,nan,nan,nan,nan,8.0236,nan,nan,68.2089,nan,nan,58.9959,nan,nan,nan,nan,nan,nan,nan,nan,12.3155,nan,nan,61.9931,nan,nan,52.4594,nan,nan,nan,nan,nan,33.3873,nan,nan,15.4663,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.220269,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.412,nan,nan,62.9375,nan,nan,42.7082,nan,nan,nan,nan,nan,nan,nan,nan,13.5766,nan,nan,68.8314,nan,nan,42.1515,nan,nan,nan,nan,nan,nan,nan,nan,6.4743,nan,nan,64.6301,nan,nan,60.7965,nan,nan,nan,nan,nan,nan,nan,nan,11.1425,nan,nan,62.5408,nan,nan,51.3673,nan,nan,nan,nan,nan,35.1393,nan,nan,16.5843,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.294754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,19.0889,nan,nan,53.2823,nan,nan,37.6997,nan,nan,nan,nan,nan,nan,nan,nan,12.2668,nan,nan,56.7558,nan,nan,38.2114,nan,nan,nan,nan,nan,nan,nan,nan,5.7147,nan,nan,54.6366,nan,nan,54.3428,nan,nan,nan,nan,nan,nan,nan,nan,10.9172,nan,nan,55.2919,nan,nan,46.5246,nan,nan,nan,nan,nan,36.4956,nan,nan,17.4228,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.3920033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.6161,nan,nan,43.7074,nan,nan,31.3068,nan,nan,nan,nan,nan,nan,nan,nan,10.8469,nan,nan,46.5671,nan,nan,32.1516,nan,nan,nan,nan,nan,nan,nan,nan,5.8677,nan,nan,44.5204,nan,nan,44.3646,nan,nan,nan,nan,nan,nan,nan,nan,9.4947,nan,nan,44.5095,nan,nan,38.6376,nan,nan,nan,nan,nan,37.1311,nan,nan,17.3118,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.4942298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.1732,nan,nan,35.3401,nan,nan,26.1851,nan,nan,nan,nan,nan,nan,nan,nan,9.5382,nan,nan,37.6993,nan,nan,26.2822,nan,nan,nan,nan,nan,nan,nan,nan,6.4738,nan,nan,35.9125,nan,nan,35.7926,nan,nan,nan,nan,nan,nan,nan,nan,10.3181,nan,nan,35.4893,nan,nan,31.3664,nan,nan,nan,nan,nan,36.6729,nan,nan,17.2851,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.5857534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.4075,nan,nan,28.7956,nan,nan,22.5061,nan,nan,nan,nan,nan,nan,nan,nan,8.8093,nan,nan,30.719,nan,nan,21.5275,nan,nan,nan,nan,nan,nan,nan,nan,7.2905,nan,nan,29.0764,nan,nan,28.5914,nan,nan,nan,nan,nan,nan,nan,nan,11.9913,nan,nan,27.9866,nan,nan,25.4996,nan,nan,nan,nan,nan,36.2382,nan,nan,18.0183,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.675362,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.7204,nan,nan,23.5202,nan,nan,19.501,nan,nan,nan,nan,nan,nan,nan,nan,7.8125,nan,nan,25.1232,nan,nan,17.5741,nan,nan,nan,nan,nan,nan,nan,nan,7.4823,nan,nan,24.0412,nan,nan,22.9603,nan,nan,nan,nan,nan,nan,nan,nan,12.9201,nan,nan,21.9925,nan,nan,20.9018,nan,nan,nan,nan,nan,35.4974,nan,nan,18.4718,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.7753472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0782,nan,nan,21.3472,nan,nan,17.2871,nan,nan,nan,nan,nan,nan,nan,nan,6.0556,nan,nan,21.6411,nan,nan,14.7275,nan,nan,nan,nan,nan,nan,nan,nan,6.5414,nan,nan,20.1456,nan,nan,18.6818,nan,nan,nan,nan,nan,nan,nan,nan,12.4748,nan,nan,17.2963,nan,nan,16.9863,nan,nan,nan,nan,nan,35.3829,nan,nan,15.4167,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.8682292,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7.8261,nan,nan,20.4971,nan,nan,15.7552,nan,nan,nan,nan,nan,nan,nan,nan,5.8431,nan,nan,19.6338,nan,nan,12.2329,nan,nan,nan,nan,nan,nan,nan,nan,6.2961,nan,nan,17.2614,nan,nan,15.5245,nan,nan,nan,nan,nan,nan,nan,nan,10.3941,nan,nan,13.9263,nan,nan,13.9155,nan,nan,nan,nan,nan,35.0526,nan,nan,13.3743,nan,nan,nan,nan,nan,nan,nan,nan
1769622083.9559703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.6558,nan,nan,19.9842,nan,nan,14.0278,nan,nan,nan,nan,nan,nan,nan,nan,12.0809,nan,nan,22.9871,nan,nan,11.0472,nan,nan,nan,nan,nan,nan,nan,nan,11.9347,nan,nan,23.5961,nan,nan,15.4251,nan,nan,nan,nan,nan,nan,nan,nan,20.1231,nan,nan,18.3423,nan,nan,12.9114,nan,nan,nan,nan,nan,35.4221,nan,nan,14.0396,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.056437,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.6514,nan,nan,19.4084,nan,nan,12.303,nan,nan,nan,nan,nan,nan,nan,nan,20.8324,nan,nan,24.3146,nan,nan,9.2465,nan,nan,nan,nan,nan,nan,nan,nan,19.6774,nan,nan,26.7562,nan,nan,14.4068,nan,nan,nan,nan,nan,nan,nan,nan,29.8745,nan,nan,21.3077,nan,nan,11.4383,nan,nan,nan,nan,nan,35.3256,nan,nan,15.1874,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.1465688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,39.4175,nan,nan,19.5456,nan,nan,10.7599,nan,nan,nan,nan,nan,nan,nan,nan,31.2636,nan,nan,25.5508,nan,nan,7.489,nan,nan,nan,nan,nan,nan,nan,nan,28.8566,nan,nan,28.6206,nan,nan,12.8684,nan,nan,nan,nan,nan,nan,nan,nan,39.3723,nan,nan,22.7566,nan,nan,9.1812,nan,nan,nan,nan,nan,34.1733,nan,nan,14.7309,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.242472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.4181,nan,nan,18.3727,nan,nan,10.05,nan,nan,nan,nan,nan,nan,nan,nan,41.1974,nan,nan,25.4765,nan,nan,6.5072,nan,nan,nan,nan,nan,nan,nan,nan,38.0286,nan,nan,28.8755,nan,nan,11.7725,nan,nan,nan,nan,nan,nan,nan,nan,48.2176,nan,nan,23.072,nan,nan,7.3364,nan,nan,nan,nan,nan,33.769,nan,nan,14.1481,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.3311026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,57.1331,nan,nan,16.9705,nan,nan,9.1794,nan,nan,nan,nan,nan,nan,nan,nan,49.2114,nan,nan,24.5936,nan,nan,5.6002,nan,nan,nan,nan,nan,nan,nan,nan,45.4106,nan,nan,28.6152,nan,nan,10.7885,nan,nan,nan,nan,nan,nan,nan,nan,54.9663,nan,nan,22.9178,nan,nan,5.739,nan,nan,nan,nan,nan,33.0162,nan,nan,13.3683,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.4327736,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0321,nan,nan,18.068,nan,nan,11.1216,nan,nan,nan,nan,nan,nan,nan,nan,44.7044,nan,nan,24.4137,nan,nan,6.094,nan,nan,nan,nan,nan,nan,nan,nan,41.9932,nan,nan,27.6674,nan,nan,10.6861,nan,nan,nan,nan,nan,nan,nan,nan,55.0169,nan,nan,21.8438,nan,nan,4.9958,nan,nan,nan,nan,nan,34.3101,nan,nan,15.1068,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.5294714,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.5833,nan,nan,15.3976,nan,nan,10.2995,nan,nan,nan,nan,nan,nan,nan,nan,36.0297,nan,nan,20.3221,nan,nan,5.6564,nan,nan,nan,nan,nan,nan,nan,nan,34.4918,nan,nan,22.1788,nan,nan,8.9213,nan,nan,nan,nan,nan,nan,nan,nan,44.4995,nan,nan,17.4253,nan,nan,4.9573,nan,nan,nan,nan,nan,33.3415,nan,nan,15.4275,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.6390266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,33.7105,nan,nan,13.3818,nan,nan,9.1892,nan,nan,nan,nan,nan,nan,nan,nan,29.8127,nan,nan,16.475,nan,nan,4.7504,nan,nan,nan,nan,nan,nan,nan,nan,28.9066,nan,nan,17.802,nan,nan,7.3956,nan,nan,nan,nan,nan,nan,nan,nan,36.7816,nan,nan,13.731,nan,nan,4.6222,nan,nan,nan,nan,nan,31.5549,nan,nan,15.5619,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.7316406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.0464,nan,nan,11.6618,nan,nan,8.3427,nan,nan,nan,nan,nan,nan,nan,nan,24.7015,nan,nan,13.1867,nan,nan,4.0345,nan,nan,nan,nan,nan,nan,nan,nan,24.2489,nan,nan,14.0842,nan,nan,6.3408,nan,nan,nan,nan,nan,nan,nan,nan,30.416,nan,nan,10.7784,nan,nan,4.7129,nan,nan,nan,nan,nan,30.3175,nan,nan,15.3468,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.8126566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.909,nan,nan,10.3095,nan,nan,7.6601,nan,nan,nan,nan,nan,nan,nan,nan,20.7255,nan,nan,10.5229,nan,nan,3.4156,nan,nan,nan,nan,nan,nan,nan,nan,20.5452,nan,nan,11.4948,nan,nan,5.2091,nan,nan,nan,nan,nan,nan,nan,nan,25.3307,nan,nan,8.5005,nan,nan,4.841,nan,nan,nan,nan,nan,29.8932,nan,nan,15.2498,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.9219415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.4764,nan,nan,9.2838,nan,nan,7.1854,nan,nan,nan,nan,nan,nan,nan,nan,17.6429,nan,nan,8.6622,nan,nan,3.5156,nan,nan,nan,nan,nan,nan,nan,nan,17.6319,nan,nan,10.0544,nan,nan,4.6767,nan,nan,nan,nan,nan,nan,nan,nan,21.5022,nan,nan,7.1469,nan,nan,5.127,nan,nan,nan,nan,nan,29.5427,nan,nan,14.8424,nan,nan,nan,nan,nan,nan,nan,nan
1769622084.9957166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.7726,nan,nan,8.521,nan,nan,6.8588,nan,nan,nan,nan,nan,nan,nan,nan,15.0854,nan,nan,7.3173,nan,nan,3.6065,nan,nan,nan,nan,nan,nan,nan,nan,15.4475,nan,nan,8.8902,nan,nan,4.2115,nan,nan,nan,nan,nan,nan,nan,nan,18.4008,nan,nan,6.1738,nan,nan,5.4924,nan,nan,nan,nan,nan,29.3716,nan,nan,15.0542,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.0959692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.5412,nan,nan,7.8645,nan,nan,6.6582,nan,nan,nan,nan,nan,nan,nan,nan,13.3417,nan,nan,6.1758,nan,nan,3.6325,nan,nan,nan,nan,nan,nan,nan,nan,13.7852,nan,nan,8.1759,nan,nan,3.8061,nan,nan,nan,nan,nan,nan,nan,nan,16.1307,nan,nan,5.6118,nan,nan,5.6504,nan,nan,nan,nan,nan,29.1566,nan,nan,14.8391,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.2005918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.9112,nan,nan,7.278,nan,nan,6.491,nan,nan,nan,nan,nan,nan,nan,nan,11.9363,nan,nan,5.2119,nan,nan,3.5207,nan,nan,nan,nan,nan,nan,nan,nan,12.4235,nan,nan,7.509,nan,nan,3.4,nan,nan,nan,nan,nan,nan,nan,nan,14.459,nan,nan,5.2454,nan,nan,5.836,nan,nan,nan,nan,nan,28.7031,nan,nan,14.6786,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.2807982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.6878,nan,nan,6.6859,nan,nan,6.3866,nan,nan,nan,nan,nan,nan,nan,nan,10.8909,nan,nan,4.4299,nan,nan,3.5194,nan,nan,nan,nan,nan,nan,nan,nan,11.3875,nan,nan,7.1839,nan,nan,3.0916,nan,nan,nan,nan,nan,nan,nan,nan,13.0769,nan,nan,5.0049,nan,nan,5.956,nan,nan,nan,nan,nan,28.4183,nan,nan,14.2041,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.3859234,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.908,nan,nan,6.3109,nan,nan,6.3802,nan,nan,nan,nan,nan,nan,nan,nan,10.1845,nan,nan,3.8849,nan,nan,3.7215,nan,nan,nan,nan,nan,nan,nan,nan,10.5585,nan,nan,6.8118,nan,nan,2.9252,nan,nan,nan,nan,nan,nan,nan,nan,11.9224,nan,nan,4.5151,nan,nan,6.0804,nan,nan,nan,nan,nan,28.2759,nan,nan,13.7619,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.4871793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.1043,nan,nan,6.0236,nan,nan,6.3584,nan,nan,nan,nan,nan,nan,nan,nan,9.5251,nan,nan,3.51,nan,nan,3.7811,nan,nan,nan,nan,nan,nan,nan,nan,9.8603,nan,nan,6.6771,nan,nan,2.8174,nan,nan,nan,nan,nan,nan,nan,nan,11.125,nan,nan,4.3577,nan,nan,6.2018,nan,nan,nan,nan,nan,28.1733,nan,nan,13.2148,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.5638697,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.573,nan,nan,5.8899,nan,nan,6.3353,nan,nan,nan,nan,nan,nan,nan,nan,8.9262,nan,nan,3.1337,nan,nan,3.8511,nan,nan,nan,nan,nan,nan,nan,nan,9.3366,nan,nan,6.4912,nan,nan,2.6219,nan,nan,nan,nan,nan,nan,nan,nan,10.3787,nan,nan,4.3877,nan,nan,6.1377,nan,nan,nan,nan,nan,28.2569,nan,nan,12.8212,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.6639333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.2794,nan,nan,5.7832,nan,nan,6.349,nan,nan,nan,nan,nan,nan,nan,nan,8.3525,nan,nan,2.8376,nan,nan,3.8752,nan,nan,nan,nan,nan,nan,nan,nan,8.9091,nan,nan,6.4213,nan,nan,2.4408,nan,nan,nan,nan,nan,nan,nan,nan,9.8045,nan,nan,4.3159,nan,nan,6.1758,nan,nan,nan,nan,nan,28.3621,nan,nan,12.4039,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.76231,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0891,nan,nan,5.6874,nan,nan,6.2869,nan,nan,nan,nan,nan,nan,nan,nan,7.9908,nan,nan,2.6818,nan,nan,3.9355,nan,nan,nan,nan,nan,nan,nan,nan,8.5765,nan,nan,6.376,nan,nan,2.4381,nan,nan,nan,nan,nan,nan,nan,nan,9.3324,nan,nan,4.414,nan,nan,6.3022,nan,nan,nan,nan,nan,28.3645,nan,nan,12.1514,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.850157,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.8599,nan,nan,5.4902,nan,nan,6.236,nan,nan,nan,nan,nan,nan,nan,nan,7.6154,nan,nan,2.5439,nan,nan,3.9589,nan,nan,nan,nan,nan,nan,nan,nan,8.3034,nan,nan,6.5114,nan,nan,2.5181,nan,nan,nan,nan,nan,nan,nan,nan,8.8954,nan,nan,4.4128,nan,nan,6.5076,nan,nan,nan,nan,nan,28.423,nan,nan,11.8391,nan,nan,nan,nan,nan,nan,nan,nan
1769622085.9520903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.9027,nan,nan,5.3692,nan,nan,6.2291,nan,nan,nan,nan,nan,nan,nan,nan,7.3604,nan,nan,2.4154,nan,nan,3.9202,nan,nan,nan,nan,nan,nan,nan,nan,8.1056,nan,nan,6.6924,nan,nan,2.5675,nan,nan,nan,nan,nan,nan,nan,nan,8.5334,nan,nan,4.6996,nan,nan,6.6254,nan,nan,nan,nan,nan,28.5222,nan,nan,11.7105,nan,nan,nan,nan,nan,nan,nan,nan
1769622086.0330393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0386,nan,nan,5.4812,nan,nan,6.3394,nan,nan,nan,nan,nan,nan,nan,nan,7.2673,nan,nan,2.4567,nan,nan,4.007,nan,nan,nan,nan,nan,nan,nan,nan,7.8661,nan,nan,6.7649,nan,nan,2.6499,nan,nan,nan,nan,nan,nan,nan,nan,8.2413,nan,nan,4.9134,nan,nan,6.7108,nan,nan,nan,nan,nan,28.8406,nan,nan,11.6095,nan,nan,nan,nan,nan,nan,nan,nan
